id,title,title_alt,school_year,program,category,division,composer,arranger,publisher,score_name,performance_note,purchase_note,source_url,source_label,publisher_url,verification_status,last_verified_at,tags,notes
hist-qt-104-138,霧夜的路燈,,104,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,郭芝苑,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-139,菅芒花的春天,,104,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,郭芝苑,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-140,少年的我,,104,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,李七牛,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-141,Badinerie,,104,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,Johann Sebastian Bach,吳常熙,口琴雜誌社,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-142,口琴嬉遊曲之斯拉夫舞曲,,104,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,陳晟禕,陳晟禕,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-104-143,憶兒時My Dear Old Sunny Home,,104,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,William S. Hays,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-144,梭羅河畔,,105,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,爪哇民謠,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-145,Sabre Dance(劍舞),劍舞,105,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Aram Khachaturian,天狼星口琴樂團,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-146,Washington Square（華盛頓廣場）,華盛頓廣場,105,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Bob Goldstein,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-147,鈕扣與蝴蝶結,,105,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,電影主題曲,盧鴻麟,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-148,Manja's Dans,,105,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,Jan Vuik,黃冠誌/天狼星口琴樂團,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-149,Baby Elephant Walk (小象行走),小象行走,105,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,Henry Mancini,陳鴻儀、陳瑤容,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-150,棕色小壺 Little Brown Jug,,105,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,美國民謠,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-151,Brazil（巴西）,巴西,105,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,A.Barroso,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-105-152,邊疆舞曲,,105,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,中國民謠,楊樹林,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-153,Loch Lomond(羅莽湖畔),羅莽湖畔,106,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,蘇格蘭民謠,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-154,水上音樂 HWV 349: Alla Hornpipe,,106,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,G. F. Handel,天狼星口琴樂團,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-155,The Sailor Boy-小水手,,106,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,James Moody,陳晟禕,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-156,客家本色,,106,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,涂敏恆,盧怡臻,Judy's 口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-157,那雙看不見的手,,106,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,台灣原民詩歌,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-158,Toi Toi Toi,,106,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,俄國民謠,黃冠誌,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-159,馬車夫舞曲,,106,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,新疆維吾爾族民謠,廖訓禎,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-160,Le Petit Diable(小惡魔),小惡魔,106,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,James Moody,陳晟禕,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-106-161,Pizzicato Polka from Sylvia,,106,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,Leo Delibes,陳鴻儀,台灣口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-162,Raindrops Keep Falling on My Head,,107,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Hal David ＆ Burt Bacharach,天狼星口琴樂團,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-163,Harmonica Quartet R.41(口琴四重奏作品R.41),口琴四重奏作品R.41,107,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,蔡明勳,,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-164,Cheek to Cheek,,107,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Ella Fitzgerald,Quarter口琴樂團,Quarter口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-165,Rag of Rags,,107,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,David Bee,天狼星口琴樂團,天狼星口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-166,春小川(春天的小溪),春天的小溪,107,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,岡野貞一,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-167,Quien Sera(那是誰),那是誰,107,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,Pablo Beltran Ruiz,盧鴻麟,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-168,小星星變奏曲,,107,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,W. A. Mozart,陳瑤容,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-169,La Playa(霧夜的約會),霧夜的約會,107,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,Jo Van Wetter,陳鴻儀,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-107-170,荒城之月,,107,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,瀧廉太郎,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-171,Perfidia,,108,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Alberto Domnguez,天狼星口琴樂團,天狼星口琴樂團編曲,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-172,剪羊毛,,108,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,澳洲民謠,陳鴻儀,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-173,Harmonica Quartet R. 42(口琴四重奏作品R. 42),口琴四重奏作品R. 42,108,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,陳瑤容,,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-174,"Fata Morgana, Polka-mazurka Op. 330",,108,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,J. B. Strauss,蔡明勳,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-175,Miami Beach Rumba（邁阿密海灘倫巴）,邁阿密海灘倫巴,108,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,I. Fields,黃建程,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-176,夜來香,,108,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,黎錦光,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-177,台灣幻想曲,,108,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,林家靖,,林家靖編曲,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-178,Aloha Oe,,108,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,夏威夷民謠,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-108-179,莎韻之鐘,,108,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,古賀政男,盧鴻麟,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-180,比翼鳥,,109,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,Kerry Mills,蘇當堯,鴿友口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-181,Greensleeves,,109,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,English melody,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-182,小蜜蜂,,109,口琴四重奏,室內樂合奏-口琴四重奏,國中團體組,德國童謠,廖訓禎,廖訓禎2016年11月13日編,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-183,匈牙利舞曲NO.10,,109,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,Johannes Brahms,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-184,阿里山之歌,,109,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,台灣鄒族民謠,廖訓禎,廖訓禎2016年11月13日編,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-185,柯南主題曲,,109,口琴四重奏,室內樂合奏-口琴四重奏,高中職團體組,大野克夫,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
hist-qt-109-186,卡門序曲,,109,口琴四重奏,室內樂合奏-口琴四重奏,大專團體組,Georges Bizet,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/室內樂合奏-口琴四重奏.xls,官方歷年指定曲目 XLS：室內樂合奏-口琴四重奏,,official-xls,2026-07-03,團體/四重奏/歷年指定曲,
